title,relation,predicate,str
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_musical_artist
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/YagoLegalActorGeo
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:associatedBand,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:comment,"!!! (prononcu ĉk ĉk ĉk ([tʃk.tʃk.tʃk])) estas usona muzika grupo. !!! estiĝis en 1995, kaj ankoraŭ aktivas en 2006. Ĝi formiĝis per kunfandiĝo de la antaŭaj grupoj kaj . Ĝi produktas muzikon en la ĝenro """". Inter la plej rimarkataj aferoj pri la grupo estas ĝia nomo, ""!!!"", kiun oni prononcas ""kiel iu ajn silabo trifoje ripetita"". Ĉar Google kaj similaj serĉiloj malatentas interpunkcion, ne facilas elserĉi ""!!!"". La plej ofta literigo de la nomo, tamen, estas ""chk chk chk"", kaj serĉante tion oni povas trovi multajn retejojn pri la grupo. (@eo)"
http://dbpedia.org/resource/%21%21%21,direct,rdfs:label,!!! (@ko)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:label,http://dbpedia.org/resource/Touch_and_Go_Records
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/LCD_Soundsystem
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:label,!!! (@ja)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Category:Warp_(record_label)_artists
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:genre,http://dbpedia.org/resource/Dance-punk
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://ko.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:associatedMusicalArtist,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,foaf:primaryTopic,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:date,2019-08-07 (http://www.w3.org/2001/XMLSchema#date)
http://dbpedia.org/resource/%21%21%21,direct,dbo:recordLabel,http://dbpedia.org/resource/Touch_and_Go_Records
http://dbpedia.org/resource/%21%21%21,direct,dbp:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:IPAc-en
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:associatedActs,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:artist,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:genre,http://dbpedia.org/resource/Funk_rock
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:spinoffOf,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Wallop_(album)
http://dbpedia.org/resource/%21%21%21,direct,dbo:associatedBand,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageID,600744 (http://www.w3.org/2001/XMLSchema#integer)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:comment,"I !!! (pronunciato Chk Chk Chk) sono un gruppo musicale formatosi nel 1996 a Sacramento, California. I membri del gruppo provengono da altre band locali, come The Yah Mos, Black Liquorice e Popesmashers. La band ha sede anche a New York e a Portland. (@it)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Orchestral_Manoeuvres_in_the_Dark
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Indietronica
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/WikicatMusicalGroupsEstablishedIn1995
http://dbpedia.org/resource/%21%21%21,direct,dbp:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:!
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/Organization108008335
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/%21%21%21,direct,rdfs:label,!!! (@pt)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,http://www.chkchkchk.net/
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:associatedBand,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:label,http://dbpedia.org/resource/Gold_Standard_Laboratories
http://dbpedia.org/resource/%21%21%21,direct,dbp:label,http://dbpedia.org/resource/Warp_(record_label)
http://dbpedia.org/resource/%21%21%21,direct,dbo:abstract,!!! (Chk Chk Chk) – amerykański zespół indie rockowy założony w Sacramento w 1996 roku. Przy wymawianiu nazwy zespołu w miejscu trzech wykrzykników powinno się trzykrotnie wymówić dowolny jednozgłoskowy dźwięk. (@pl)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,"http://dbpedia.org/resource/Sacramento,_California"
http://dbpedia.org/resource/%21%21%21,direct,dbo:genre,http://dbpedia.org/resource/Alternative_dance
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,http://pitchfork.com/news/49345-the-new-album-is-called-threr/
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://fi.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/File:Nic_Offer_(!!!).jpg
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:genre,http://dbpedia.org/resource/Indietronica
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:recordLabel,http://dbpedia.org/resource/Gold_Standard_Laboratories
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:recordLabel,http://dbpedia.org/resource/Warp_(record_label)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Myth_Takes
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,"http://dbpedia.org/resource/Strange_Weather,_Isn't_It%3F"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:abstract,"!!! (uttalas ibland Chk chk chk) är ett amerikanskt indierockband bildat 1996. Bandet är ifrån Sacramento, Kalifornien, USA. (@sv)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Out_Hud
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:comment,"!!! é uma banda de indie rock/dance-punk norte-americana fundada em 1995 em Sacramento. O grupo diz-se em inglês tchk tchk tchk, ou outras três sílabas repetidas três vezes, como pow pow pow e uh uh uh. (@pt)"
http://dbpedia.org/resource/%21%21%21,direct,dbp:genre, (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:pastMembers,http://dbpedia.org/resource/Jerry_Fuchs
http://dbpedia.org/resource/%21%21%21,direct,dbp:artist,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Oricon
http://dbpedia.org/resource/%21%21%21,direct,dbp:associatedActs,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:pastMembers,Allan Wilson (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:genre,http://dbpedia.org/resource/Disco-rock
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Coachella2004_ChkChkChk.jpg
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:formerBandMember,http://dbpedia.org/resource/Jerry_Fuchs
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,http://www.oricon.co.jp/prof/340071/rank/album/
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/MusicalOrganization108246613
